  8.65 0
  8.70 0
  8.75 0
  8.80 0
  8.85 0
  8.90 0
  8.95 0
  9.00 0
  9.05 0
  9.10 0
  9.15 0
  9.20 0
  9.25 0
  9.30 0
  9.35 0
  9.40 0
  9.45 0
  9.50 0
  9.55 0
  9.60 0
  9.65 0
  9.70 0
  9.75 0
  9.80 0
  9.85 0
  9.90 0
  9.95 0
 10.00 0
 10.05 0
 10.10 0
 10.15 0
 10.20 0
 10.25 0
 10.30 0
 10.35 0
 10.40 0
 10.45 0
 10.50 0
 10.55 0
 10.60 0
 10.65 0
 10.70 0
 10.75 0
 10.80 0
 10.85 0
 10.90 0
 10.95 0
 11.00 0
 11.05 0
 11.10 0
 11.15 0
 11.20 0
 11.25 0
 11.30 0
 11.35 0
 11.40 0
 11.45 0
 11.50 0
 11.55 0
 11.60 0
 11.65 0
 11.70 0
 11.75 0
 11.80 0
 11.85 0
 11.90 0
 11.95 0
 12.00 0
 12.05 0
 12.10 0
 12.15 0
 12.20 0
 12.25 0
 12.30 0
 12.35 0
 12.40 0
 12.45 0
 12.50 0
 12.55 0
 12.60 0
 12.65 0
 12.70 0
 12.75 0
 12.80 0
 12.85 0
 12.90 0
 12.95 0
 13.00 0
 13.05 0
 13.10 0
 13.15 0
 13.20 0
 13.25 0
 13.30 0
 13.35 0
 13.40 0
 13.45 0
 13.50 0
 13.55 0
 13.60 0
 13.65 0
 13.70 0
 13.75 0
 13.80 0
 13.85 0
 13.90 0
 13.95 0
 14.00 0
 14.05 0
 14.10 0
 14.15 0
 14.20 0
 14.25 0
 14.30 0
 14.35 0
 14.40 0
 14.45 0
 14.50 0
 14.55 0
 14.60 0
 14.65 0
 14.70 0
 14.75 0
 14.80 0
 14.85 0
 14.90 0
 14.95 0
 15.00 0
 15.05 0
 15.10 0
 15.15 0
 15.20 0
 15.25 0
 15.30 0
 15.35 0
 15.40 0
 15.45 0
 15.50 0
 15.55 0
 15.60 0
 15.65 0
 15.70 0
 15.75 0
 15.80 0
 15.85 0
 15.90 0
 15.95 0
 16.00 0
 16.05 0
 16.10 0
 16.15 0
 16.20 0
 16.25 0
 16.30 0
 16.35 0
 16.40 0
 16.45 0
 16.50 0
 16.55 0
 16.60 0
 16.65 0
 16.70 0
 16.75 0
 16.80 0
 16.85 0
 16.90 0
 16.95 0
 17.00 0
 17.05 0
 17.10 0
 17.15 0
 17.20 0
 17.25 0
 17.30 0
 17.35 0
 17.40 0
 17.45 0
 17.50 0
 17.55 0
 17.60 0
 17.65 0
 17.70 0
 17.75 0
 17.80 0
 17.85 0
 17.90 0
 17.95 0
 18.00 0
 18.05 0
 18.10 0
 18.15 0
 18.20 0
 18.25 0
 18.30 0
 18.35 0
 18.40 0
 18.45 0
 18.50 0
 18.55 0
 18.60 0
 18.65 0
 18.70 0
 18.75 0
 18.80 0
 18.85 0
 18.90 0
 18.95 0
 19.00 0
 19.05 0
 19.10 0
 19.15 0
 19.20 0
 19.25 0
 19.30 0
 19.35 0
 19.40 0
 19.45 0
 19.50 0
 19.55 0
 19.60 0
 19.65 0
 19.70 0
 19.75 0
 19.80 0
 19.85 0
 19.90 0
 19.95 0
 20.00 0
 20.05 0
 20.10 0
 20.15 0
 20.20 0
 20.25 0
 20.30 0
 20.35 0
 20.40 0
 20.45 0
 20.50 0
 20.55 0
 20.60 0
 20.65 0
 20.70 0
 20.75 0
 20.80 0
 20.85 0
 20.90 0
 20.95 0
 21.00 0
 21.05 0
 21.10 0
 21.15 0
 21.20 0
 21.25 0
 21.30 0
 21.35 0
 21.40 0
 21.45 0
 21.50 0
 21.55 0
 21.60 0
 21.65 0
 21.70 0
 21.75 0
 21.80 0
 21.85 0
 21.90 0
 21.95 0
 22.00 0
 22.05 0
 22.10 0
 22.15 0
 22.20 0
 22.25 0
 22.30 0
 22.35 0
 22.40 0
 22.45 0
 22.50 0
 22.55 0
 22.60 0
 22.65 0
 22.70 0
 22.75 0
 22.80 0
 22.85 0
 22.90 0
 22.95 0
 23.00 0
 23.05 0
 23.10 0
 23.15 0
 23.20 0
 23.25 0
 23.30 0
 23.35 0
 23.40 0
 23.45 0
 23.50 0
 23.55 0
 23.60 0
 23.65 0
 23.70 0
 23.75 0
 23.80 0
 23.85 0
 23.90 0
 23.95 0
 24.00 0
 24.05 0
 24.10 0
 24.15 0
 24.20 0
 24.25 0
 24.30 0
 24.35 0
 24.40 0
 24.45 0
 24.50 0
 24.55 0
 24.60 0
 24.65 0
 24.70 0
 24.75 0
 24.80 0
 24.85 0
 24.90 0
 24.95 0
 25.00 0
 25.05 0
 25.10 0
 25.15 0
 25.20 0
 25.25 0
 25.30 0
 25.35 0
 25.40 0
 25.45 0
 25.50 0
 25.55 0
 25.60 0
 25.65 0
 25.70 0
 25.75 0
 25.80 0
 25.85 0
 25.90 0
 25.95 0
 26.00 0
 26.05 0
 26.10 0
 26.15 0
 26.20 0
 26.25 0
 26.30 0
 26.35 0
 26.40 0
 26.45 0
 26.50 0
 26.55 0
 26.60 0
 26.65 0
 26.70 0
 26.75 0
 26.80 0
 26.85 0
 26.90 0
 26.95 0
 27.00 0
 27.05 0
 27.10 0
 27.15 0
 27.20 0
 27.25 0
 27.30 0
 27.35 0
 27.40 0
 27.45 0
 27.50 0
 27.55 0
 27.60 0
 27.65 0
 27.70 0
 27.75 0
 27.80 0
 27.85 0
 27.90 0
 27.95 0
 28.00 0
 28.05 0
 28.10 0
 28.15 0
 28.20 0
 28.25 0
 28.30 0
 28.35 0
 28.40 0
 28.45 0
 28.50 0
 28.55 0
 28.60 0
 28.65 0
 28.70 0
 28.75 0
 28.80 0
 28.85 0
 28.90 0
 28.95 0
 29.00 0
 29.05 0
 29.10 0
 29.15 0
 29.20 0
 29.25 0
 29.30 0
 29.35 0
 29.40 0
 29.45 0
 29.50 0
 29.55 0
 29.60 0
 29.65 0
 29.70 0
 29.75 0
 29.80 0
 29.85 0
 29.90 0
 29.95 0
 30.00 0
 30.05 0
 30.10 0
 30.15 0
 30.20 0
 30.25 0
 30.30 0
 30.35 0
 30.40 0
 30.45 0
 30.50 0
 30.55 0
 30.60 0
 30.65 0
 30.70 0
 30.75 0
 30.80 0
 30.85 0
 30.90 0
 30.95 0
 31.00 0
 31.05 0
 31.10 0
 31.15 0
 31.20 0
 31.25 0
 31.30 0
 31.35 0
 31.40 0
 31.45 0
 31.50 0
 31.55 0
 31.60 0
 31.65 0
 31.70 0
 31.75 0
 31.80 0
 31.85 0
 31.90 0
 31.95 0
 32.00 0
 32.05 0
 32.10 0
 32.15 0
 32.20 0
 32.25 0
 32.30 0
 32.35 0
 32.40 0
 32.45 0
 32.50 0
 32.55 0
 32.60 0
 32.65 0
 32.70 0
 32.75 0
 32.80 0
 32.85 0
 32.90 0
 32.95 0
 33.00 0
 33.05 0
 33.10 0
 33.15 0
 33.20 0
 33.25 0
 33.30 0
 33.35 0
 33.40 0
 33.45 0
 33.50 0
 33.55 0
 33.60 0
 33.65 0
 33.70 0
 33.75 0
 33.80 0
 33.85 0
 33.90 0
 33.95 0
 34.00 0
 34.05 0
 34.10 0
 34.15 0
 34.20 0
 34.25 0
 34.30 0
 34.35 0
 34.40 0
 34.45 0
 34.50 0
 34.55 0
 34.60 0
 34.65 0
 34.70 0
 34.75 0
 34.80 0
 34.85 0
 34.90 0
 34.95 0
 35.00 0
 35.05 0
 35.10 0
 35.15 0
 35.20 0
 35.25 0
 35.30 0
 35.35 0
 35.40 0
 35.45 0
 35.50 0
 35.55 0
 35.60 0
 35.65 0
 35.70 0
 35.75 0
 35.80 0
 35.85 0
 35.90 0
 35.95 0
 36.00 0
 36.05 0
 36.10 0
 36.15 0
 36.20 0
 36.25 0
 36.30 0
 36.35 0
 36.40 0
 36.45 0
 36.50 0
 36.55 0
 36.60 0
 36.65 0
 36.70 0
 36.75 0
 36.80 0
 36.85 0
 36.90 0
 36.95 0
 37.00 0
 37.05 0
 37.10 0
 37.15 0
 37.20 0
 37.25 0
 37.30 0
 37.35 0
 37.40 0
 37.45 0
 37.50 0
 37.55 0
 37.60 0
 37.65 0
 37.70 0
 37.75 0
 37.80 0
 37.85 0
 37.90 0
 37.95 0
 38.00 0
 38.05 0
 38.10 0
 38.15 0
 38.20 0
 38.25 0
 38.30 0
 38.35 0
 38.40 0
 38.45 0
 38.50 0
 38.55 0
 38.60 0
 38.65 0
 38.70 0
 38.75 0
 38.80 0
 38.85 0
 38.90 0
 38.95 0
 39.00 0
 39.05 0
 39.10 0
 39.15 0
 39.20 0
 39.25 0
 39.30 0
 39.35 0
 39.40 0
 39.45 0
 39.50 0
 39.55 0
 39.60 0
 39.65 0
 39.70 0
 39.75 0
 39.80 0
 39.85 0
 39.90 0
 39.95 0
 40.00 0
 40.05 0
 40.10 0
 40.15 0
 40.20 0
 40.25 0
 40.30 0
 40.35 0
 40.40 0
 40.45 0
 40.50 0
 40.55 0
 40.60 0
 40.65 0
 40.70 0
 40.75 0
 40.80 0
 40.85 0
 40.90 0
 40.95 0
 41.00 0
 41.05 0
 41.10 0
 41.15 0
 41.20 0
 41.25 0
 41.30 0
 41.35 0
 41.40 0
 41.45 0
 41.50 0
 41.55 0
 41.60 0
 41.65 0
 41.70 0
 41.75 0
 41.80 0
 41.85 0
 41.90 0
 41.95 0
 42.00 0
 42.05 0
 42.10 0
 42.15 0
 42.20 0
 42.25 0
 42.30 0
 42.35 0
 42.40 0
 42.45 0
 42.50 0
 42.55 0
 42.60 0
 42.65 0
 42.70 0
 42.75 0
 42.80 0
 42.85 0
 42.90 0
 42.95 0
 43.00 0
 43.05 0
 43.10 0
 43.15 0
 43.20 0
 43.25 0
 43.30 0
 43.35 0
 43.40 0
 43.45 0
 43.50 0
 43.55 0
 43.60 0
 43.65 0
 43.70 0
 43.75 0
 43.80 0
 43.85 0
 43.90 0
 43.95 0
 44.00 0
 44.05 0
 44.10 0
 44.15 0
 44.20 0
 44.25 0
 44.30 0
 44.35 0
 44.40 0
 44.45 0
 44.50 0
 44.55 0
 44.60 0
 44.65 0
 44.70 0
 44.75 0
 44.80 0
 44.85 0
 44.90 0
 44.95 0
 45.00 0
 45.05 0
 45.10 0
 45.15 0
 45.20 0
 45.25 0
 45.30 0
 45.35 0
 45.40 0
 45.45 0
 45.50 0
 45.55 0
 45.60 0
 45.65 0
 45.70 0
 45.75 0
 45.80 0
 45.85 0
 45.90 0
 45.95 0
 46.00 0
 46.05 0
 46.10 0
 46.15 0
 46.20 0
 46.25 0
 46.30 0
 46.35 0
 46.40 0
 46.45 0
 46.50 0
 46.55 0
 46.60 0
 46.65 0
 46.70 0
 46.75 0
 46.80 0
 46.85 0
 46.90 0
 46.95 0
 47.00 0
 47.05 0
 47.10 0
 47.15 0
 47.20 0
 47.25 0
 47.30 0
 47.35 0
 47.40 0
 47.45 0
 47.50 0
 47.55 0
 47.60 0
 47.65 0
 47.70 0
 47.75 0
 47.80 0
 47.85 0
 47.90 0
 47.95 0
 48.00 0
 48.05 0
 48.10 0
 48.15 0
 48.20 0
 48.25 0
 48.30 0
 48.35 0
 48.40 0
 48.45 0
 48.50 0
 48.55 0
 48.60 0
 48.65 0
 48.70 0
 48.75 0
 48.80 0
 48.85 0
 48.90 0
 48.95 0
 49.00 0
 49.05 0
 49.10 0
 49.15 0
 49.20 0
 49.25 0
 49.30 0
 49.35 0
 49.40 0
 49.45 0
 49.50 0
 49.55 0
 49.60 0
 49.65 0
 49.70 0
 49.75 0
 49.80 0
 49.85 0
 49.90 0
 49.95 0
 50.00 0
 50.05 0
 50.10 0
 50.15 0
 50.20 0
 50.25 0
 50.30 0
 50.35 0
 50.40 0
 50.45 0
 50.50 0
 50.55 0
 50.60 0
 50.65 0
 50.70 0
 50.75 0
 50.80 0
 50.85 0
 50.90 0
 50.95 0
 51.00 0
 51.05 0
 51.10 0
 51.15 0
 51.20 0
 51.25 0
 51.30 0
 51.35 0
 51.40 0
 51.45 0
 51.50 0
 51.55 0
 51.60 0
 51.65 0
 51.70 0
 51.75 0
 51.80 0
 51.85 0
 51.90 0
 51.95 0
 52.00 0
 52.05 0
 52.10 0
 52.15 0
 52.20 0
 52.25 0
 52.30 0
 52.35 0
 52.40 0
 52.45 0
 52.50 0
 52.55 0
 52.60 0
 52.65 0
 52.70 0
 52.75 0
 52.80 0
 52.85 0
 52.90 0
 52.95 0
 53.00 0
 53.05 0
 53.10 0
 53.15 0
 53.20 0
 53.25 0
 53.30 0
 53.35 0
 53.40 0
 53.45 0
 53.50 0
 53.55 0
 53.60 0
 53.65 0
 53.70 0
 53.75 0
 53.80 0
 53.85 0
 53.90 0
 53.95 0
 54.00 0
 54.05 0
 54.10 0
 54.15 0
 54.20 0
 54.25 0
 54.30 0
 54.35 0
 54.40 0
 54.45 0
 54.50 0
 54.55 0
 54.60 0
 54.65 0
 54.70 0
 54.75 0
 54.80 0
 54.85 0
 54.90 0
 54.95 0
 55.00 0
 55.05 0
 55.10 0
 55.15 0
 55.20 0
 55.25 0
 55.30 0
 55.35 0
 55.40 0
 55.45 0
 55.50 0
 55.55 0
 55.60 0
 55.65 0
 55.70 0
 55.75 0
 55.80 0
 55.85 0
 55.90 0
 55.95 0
 56.00 0
 56.05 0
 56.10 0
 56.15 0
 56.20 0
 56.25 0
 56.30 0
 56.35 0
 56.40 0
 56.45 0
 56.50 0
 56.55 0
 56.60 0
 56.65 0
 56.70 0
 56.75 0
 56.80 0
 56.85 0
 56.90 0
 56.95 0
 57.00 0
 57.05 0
 57.10 0
 57.15 0
 57.20 0
 57.25 0
 57.30 0
 57.35 0
 57.40 0
 57.45 0
 57.50 0
 57.55 0
 57.60 0
 57.65 0
 57.70 0
 57.75 0
 57.80 0
 57.85 0
 57.90 0
 57.95 0
 58.00 0
 58.05 0
 58.10 0
 58.15 0
 58.20 0
 58.25 0
 58.30 0
 58.35 0
 58.40 0
 58.45 0
 58.50 0
 58.55 0
 58.60 0
 58.65 0
 58.70 0
 58.75 0
 58.80 0
 58.85 0
 58.90 0
 58.95 0
 59.00 0
 59.05 0
 59.10 0
 59.15 0
 59.20 0
 59.25 0
 59.30 0
 59.35 0
 59.40 0
 59.45 0
 59.50 0
 59.55 0
 59.60 0
 59.65 0
 59.70 0
 59.75 0
 59.80 0
 59.85 0
 59.90 0
 59.95 0
 60.00 0
 60.05 0
 60.10 0
 60.15 0
 60.20 0
 60.25 0
 60.30 0
 60.35 0
 60.40 0
 60.45 0
 60.50 0
 60.55 0
 60.60 0
 60.65 0
 60.70 0
 60.75 0
 60.80 0
 60.85 0
 60.90 0
 60.95 0
 61.00 0
 61.05 0
 61.10 0
 61.15 0
 61.20 0
 61.25 0
 61.30 0
 61.35 0
 61.40 0
 61.45 0
 61.50 0
 61.55 0
 61.60 0
 61.65 0
 61.70 0
 61.75 0
 61.80 0
 61.85 0
 61.90 0
 61.95 0
 62.00 0
 62.05 0
 62.10 0
 62.15 0
 62.20 0
 62.25 0
 62.30 0
 62.35 0
 62.40 0
 62.45 0
 62.50 0
 62.55 0
 62.60 0
 62.65 0
 62.70 0
 62.75 0
 62.80 0
 62.85 0
 62.90 0
 62.95 0
 63.00 0
 63.05 0
 63.10 0
 63.15 0
 63.20 0
 63.25 0
 63.30 0
 63.35 0
 63.40 0
 63.45 0
 63.50 0
 63.55 0
 63.60 0
 63.65 0
 63.70 0
 63.75 0
 63.80 0
 63.85 0
 63.90 0
 63.95 0
 64.00 0
 64.05 0
 64.10 0
 64.15 0
 64.20 0
 64.25 0
 64.30 0
 64.35 0
 64.40 0
 64.45 0
 64.50 0
 64.55 0
 64.60 0
 64.65 0
 64.70 0
 64.75 0
 64.80 0
 64.85 0
 64.90 0
 64.95 0
 65.00 0
 65.05 0
 65.10 0
 65.15 0
 65.20 0
 65.25 0
 65.30 0
 65.35 0
 65.40 0
 65.45 0
 65.50 0
 65.55 0
 65.60 0
 65.65 0
 65.70 0
 65.75 0
 65.80 0
 65.85 0
 65.90 0
 65.95 0
 66.00 0
 66.05 0
 66.10 0
 66.15 0
 66.20 0
 66.25 0
 66.30 0
 66.35 0
 66.40 0
 66.45 0
 66.50 0
 66.55 0
 66.60 0
 66.65 0
 66.70 0
 66.75 0
 66.80 0
 66.85 0
 66.90 0
 66.95 0
 67.00 0
 67.05 0
 67.10 0
 67.15 0
 67.20 0
 67.25 0
 67.30 0
 67.35 0
 67.40 0
 67.45 0
 67.50 0
 67.55 0
 67.60 0
 67.65 0
 67.70 0
 67.75 0
 67.80 0
 67.85 0
 67.90 0
 67.95 0
 68.00 0
 68.05 0
 68.10 0
 68.15 0
 68.20 0
 68.25 0
 68.30 0
 68.35 0
 68.40 0
 68.45 0
 68.50 0
 68.55 0
 68.60 0
 68.65 0
 68.70 0
 68.75 0
 68.80 0
 68.85 0
 68.90 0
 68.95 0
 69.00 0
 69.05 0
 69.10 0
 69.15 0
 69.20 0
 69.25 0
 69.30 0
 69.35 0
 69.40 0
 69.45 0
 69.50 0
 69.55 0
 69.60 0
 69.65 0
 69.70 0
 69.75 0
 69.80 0
 69.85 0
 69.90 0
 69.95 0
 70.00 0
 70.05 0
 70.10 0
 70.15 0
 70.20 0
 70.25 0
 70.30 0
 70.35 0
 70.40 0
 70.45 0
 70.50 0
 70.55 0
 70.60 0
 70.65 0
 70.70 0
 70.75 0
 70.80 0
 70.85 0
 70.90 0
 70.95 0
 71.00 0
 71.05 0
 71.10 0
 71.15 0
 71.20 0
 71.25 0
 71.30 0
 71.35 0
 71.40 0
 71.45 0
 71.50 0
 71.55 0
 71.60 0
 71.65 0
 71.70 0
 71.75 0
 71.80 0
 71.85 0
 71.90 0
 71.95 0
 72.00 0
 72.05 0
 72.10 0
 72.15 0
 72.20 0
 72.25 0
 72.30 0
 72.35 0
 72.40 0
 72.45 0
 72.50 0
 72.55 0
 72.60 0
 72.65 0
 72.70 0
 72.75 0
 72.80 0
 72.85 0
 72.90 0
 72.95 0
 73.00 0
 73.05 0
 73.10 0
 73.15 0
 73.20 0
 73.25 0
 73.30 0
 73.35 0
 73.40 0
 73.45 0
 73.50 0
 73.55 0
 73.60 0
 73.65 0
 73.70 0
 73.75 0
 73.80 0
 73.85 0
 73.90 0
 73.95 0
 74.00 0
 74.05 0
 74.10 0
 74.15 0
 74.20 0
 74.25 0
 74.30 0
 74.35 0
 74.40 0
 74.45 0
 74.50 0
 74.55 0
 74.60 0
 74.65 0
 74.70 0
 74.75 0
 74.80 0
 74.85 0
 74.90 0
 74.95 0
 75.00 0
 75.05 0
 75.10 0
 75.15 0
 75.20 0
 75.25 0
 75.30 0
 75.35 0
 75.40 0
 75.45 0
 75.50 0
 75.55 0
 75.60 0
 75.65 0
 75.70 0
 75.75 0
 75.80 0
 75.85 0
 75.90 0
 75.95 0
 76.00 0
 76.05 0
 76.10 0
 76.15 0
 76.20 0
 76.25 0
 76.30 0
 76.35 0
 76.40 0
 76.45 0
 76.50 0
 76.55 0
 76.60 0
 76.65 0
 76.70 0
 76.75 0
 76.80 0
 76.85 0
 76.90 0
 76.95 0
 77.00 0
 77.05 0
 77.10 0
 77.15 0
 77.20 0
 77.25 0
 77.30 0
 77.35 0
 77.40 0
 77.45 0
 77.50 0
 77.55 0
 77.60 0
 77.65 0
 77.70 0
 77.75 0
 77.80 0
 77.85 0
 77.90 0
 77.95 0
 78.00 0
 78.05 0
 78.10 0
 78.15 0
 78.20 0
 78.25 0
 78.30 0
 78.35 0
 78.40 0
 78.45 0
 78.50 0
 78.55 0
 78.60 0
 78.65 0
 78.70 0
 78.75 0
 78.80 0
 78.85 0
 78.90 0
 78.95 0
 79.00 0
 79.05 0
 79.10 0
 79.15 0
 79.20 0
 79.25 0
 79.30 0
 79.35 0
 79.40 0
 79.45 0
 79.50 0
 79.55 0
 79.60 0
 79.65 0
 79.70 0
 79.75 0
 79.80 0
 79.85 0
 79.90 0
 79.95 0
 80.00 0
 80.05 0
 80.10 0
 80.15 0
 80.20 0
 80.25 0
 80.30 0
 80.35 0
 80.40 0
 80.45 0
 80.50 0
 80.55 0
 80.60 0
 80.65 0
 80.70 0
 80.75 0
 80.80 0
 80.85 0
 80.90 0
 80.95 0
 81.00 0
 81.05 0
 81.10 0
 81.15 0
 81.20 0
 81.25 0
 81.30 0
 81.35 0
 81.40 0
 81.45 0
 81.50 0
 81.55 0
 81.60 0
 81.65 0
 81.70 0
 81.75 0
 81.80 0
 81.85 0
 81.90 0
 81.95 0
 82.00 0
 82.05 0
 82.10 0
 82.15 0
 82.20 0
 82.25 0
 82.30 0
 82.35 0
 82.40 0
 82.45 0
 82.50 0
 82.55 0
 82.60 0
 82.65 0
 82.70 0
 82.75 0
 82.80 0
 82.85 0
 82.90 0
 82.95 0
 83.00 0
 83.05 0
 83.10 0
 83.15 0
 83.20 0
 83.25 0
 83.30 0
 83.35 0
 83.40 0
 83.45 0
 83.50 0
 83.55 0
 83.60 0
 83.65 0
 83.70 0
 83.75 0
 83.80 0
 83.85 0
 83.90 0
 83.95 0
 84.00 0
 84.05 0
 84.10 0
 84.15 0
 84.20 0
 84.25 0
 84.30 0
 84.35 0
 84.40 0
 84.45 0
 84.50 0
 84.55 0
 84.60 0
 84.65 0
 84.70 0
 84.75 0
 84.80 0
 84.85 0
 84.90 0
 84.95 0
 85.00 0
 85.05 0
 85.10 0
 85.15 0
 85.20 0
 85.25 0
 85.30 0
 85.35 0
 85.40 0
 85.45 0
 85.50 0
 85.55 0
 85.60 0
 85.65 0
 85.70 0
 85.75 0
 85.80 0
 85.85 0
 85.90 0
 85.95 0
 86.00 0
 86.05 0
 86.10 0
 86.15 0
 86.20 0
 86.25 0
 86.30 0
 86.35 0
 86.40 0
 86.45 0
 86.50 0
 86.55 0
 86.60 0
 86.65 0
 86.70 0
 86.75 0
 86.80 0
 86.85 0
 86.90 0
 86.95 0
 87.00 0
 87.05 0
 87.10 0
 87.15 0
 87.20 0
 87.25 0
 87.30 0
 87.35 0
 87.40 0
 87.45 0
 87.50 0
 87.55 0
 87.60 0
 87.65 0
 87.70 0
 87.75 0
 87.80 0
 87.85 0
 87.90 0
 87.95 0
 88.00 0
 88.05 0
 88.10 0
 88.15 0
 88.20 0
 88.25 0
 88.30 0
 88.35 0
 88.40 0
 88.45 0
 88.50 0
 88.55 0
 88.60 0
 88.65 0
 88.70 0
 88.75 0
 88.80 0
 88.85 0
 88.90 0
 88.95 0
 89.00 0
 89.05 0
 89.10 0
 89.15 0
 89.20 0
 89.25 0
 89.30 0
 89.35 0
 89.40 0
 89.45 0
 89.50 0
 89.55 0
 89.60 0
 89.65 0
 89.70 0
 89.75 0
 89.80 0
 89.85 0
 89.90 0
 89.95 0
 90.00 0
 90.05 0
 90.10 0
 90.15 0
 90.20 0
 90.25 0
 90.30 0
 90.35 0
 90.40 0
 90.45 0
 90.50 0
 90.55 0
 90.60 0
 90.65 0
 90.70 0
 90.75 0
 90.80 0
 90.85 0
 90.90 0
 90.95 0
 91.00 0
 91.05 0
 91.10 0
 91.15 0
 91.20 0
 91.25 0
 91.30 0
 91.35 0
 91.40 0
 91.45 0
 91.50 0
 91.55 0
 91.60 0
 91.65 0
 91.70 0
 91.75 0
 91.80 0
 91.85 0
 91.90 0
 91.95 0
 92.00 0
 92.05 0
 92.10 0
 92.15 0
 92.20 0
 92.25 0
 92.30 0
 92.35 0
 92.40 0
 92.45 0
 92.50 0
 92.55 0
 92.60 0
 92.65 0
 92.70 0
 92.75 0
 92.80 0
 92.85 0
 92.90 0
 92.95 0
 93.00 0
 93.05 0
 93.10 0
 93.15 0
 93.20 0
 93.25 0
 93.30 0
 93.35 0
 93.40 0
 93.45 0
 93.50 0
 93.55 0
 93.60 0
 93.65 0
 93.70 0
 93.75 0
 93.80 0
 93.85 0
 93.90 0
 93.95 0
 94.00 0
 94.05 0
 94.10 0
 94.15 0
 94.20 0
 94.25 0
 94.30 0
 94.35 0
 94.40 0
 94.45 0
 94.50 0
 94.55 0
 94.60 0
 94.65 0
 94.70 0
 94.75 0
 94.80 0
 94.85 0
 94.90 0
 94.95 0
 95.00 0
 95.05 0
 95.10 0
 95.15 0
 95.20 0
 95.25 0
 95.30 0
 95.35 0
 95.40 0
 95.45 0
 95.50 0
 95.55 0
 95.60 0
 95.65 0
 95.70 0
 95.75 0
 95.80 0
 95.85 0
 95.90 0
 95.95 0
 96.00 0
 96.05 0
 96.10 0
 96.15 0
 96.20 0
 96.25 0
 96.30 0
 96.35 0
 96.40 0
 96.45 0
 96.50 0
 96.55 0
 96.60 0
 96.65 0
 96.70 0
 96.75 0
 96.80 0
 96.85 0
 96.90 0
 96.95 0
 97.00 0
 97.05 0
 97.10 0
 97.15 0
 97.20 0
 97.25 0
 97.30 0
 97.35 0
 97.40 0
 97.45 0
 97.50 0
 97.55 0
 97.60 0
 97.65 0
 97.70 0
 97.75 0
 97.80 0
 97.85 0
 97.90 0
 97.95 0
 98.00 0
 98.05 0
 98.10 0
 98.15 0
 98.20 0
 98.25 0
 98.30 0
 98.35 0
 98.40 0
 98.45 0
 98.50 0
 98.55 0
 98.60 0
 98.65 0
 98.70 0
 98.75 0
 98.80 0
 98.85 0
 98.90 0
 98.95 0
 99.00 0
 99.05 0
 99.10 0
 99.15 0
 99.20 0
 99.25 0
 99.30 0
 99.35 0
 99.40 0
 99.45 0
 99.50 0
 99.55 0
 99.60 0
 99.65 0
 99.70 0
 99.75 0
 99.80 0
 99.85 0
 99.90 0
